date,nav
22-07-2025,13.21000
21-07-2025,13.22000
18-07-2025,13.20000
17-07-2025,13.30000
16-07-2025,13.28000
15-07-2025,13.20000
14-07-2025,13.09000
11-07-2025,13.05000
10-07-2025,13.12000
09-07-2025,13.12000
08-07-2025,13.08000
07-07-2025,13.07000
04-07-2025,13.15000
03-07-2025,13.08000
02-07-2025,13.06000
01-07-2025,13.14000
30-06-2025,13.10000
27-06-2025,12.99000
26-06-2025,12.94000
25-06-2025,12.95000
24-06-2025,12.82000
23-06-2025,12.71000
20-06-2025,12.67000
19-06-2025,12.63000
18-06-2025,12.80000
17-06-2025,12.83000
16-06-2025,12.89000
13-06-2025,12.84000
12-06-2025,12.86000
11-06-2025,12.97000
10-06-2025,12.99000
09-06-2025,12.96000
06-06-2025,12.84000
05-06-2025,12.77000
04-06-2025,12.73000
03-06-2025,12.71000
02-06-2025,12.74000
30-05-2025,12.65000
29-05-2025,12.57000
28-05-2025,12.53000
27-05-2025,12.48000
26-05-2025,12.47000
23-05-2025,12.41000
22-05-2025,12.33000
21-05-2025,12.24000
20-05-2025,12.16000
19-05-2025,12.19000
16-05-2025,12.14000
15-05-2025,12.03000
14-05-2025,11.96000
13-05-2025,11.81000
12-05-2025,11.73000
09-05-2025,11.33000
08-05-2025,11.34000
07-05-2025,11.41000
06-05-2025,11.30000
05-05-2025,11.46000
02-05-2025,11.35000
30-04-2025,11.38000
29-04-2025,11.54000
28-04-2025,11.58000
25-04-2025,11.58000
24-04-2025,11.82000
23-04-2025,11.83000
22-04-2025,11.81000
21-04-2025,11.71000
17-04-2025,11.56000
16-04-2025,11.47000
15-04-2025,11.38000
11-04-2025,11.10000
09-04-2025,10.88000
08-04-2025,10.96000
07-04-2025,10.77000
04-04-2025,11.08000
03-04-2025,11.33000
02-04-2025,11.35000
01-04-2025,11.27000
31-03-2025,11.21000
28-03-2025,11.21000
27-03-2025,11.28000
26-03-2025,11.21000
25-03-2025,11.28000
24-03-2025,11.45000
21-03-2025,11.37000
20-03-2025,11.20000
19-03-2025,11.11000
18-03-2025,10.98000
17-03-2025,10.75000
13-03-2025,10.68000
12-03-2025,10.77000
11-03-2025,10.77000
10-03-2025,10.92000
07-03-2025,11.08000
06-03-2025,11.02000
05-03-2025,10.91000
04-03-2025,10.70000
03-03-2025,10.60000
28-02-2025,10.67000
27-02-2025,10.81000
25-02-2025,10.93000
24-02-2025,11.01000
21-02-2025,11.13000
20-02-2025,11.21000
19-02-2025,11.11000
18-02-2025,10.98000
17-02-2025,11.06000
14-02-2025,11.13000
13-02-2025,11.33000
12-02-2025,11.37000
11-02-2025,11.40000
10-02-2025,11.68000
07-02-2025,11.88000
06-02-2025,11.90000
05-02-2025,11.92000
04-02-2025,11.79000
03-02-2025,11.62000
31-01-2025,11.63000
30-01-2025,11.48000
29-01-2025,11.47000
28-01-2025,11.24000
27-01-2025,11.29000
24-01-2025,11.54000
23-01-2025,11.76000
22-01-2025,11.63000
21-01-2025,11.73000
20-01-2025,11.87000
17-01-2025,11.79000
16-01-2025,11.82000
15-01-2025,11.75000
14-01-2025,11.74000
13-01-2025,11.59000
10-01-2025,11.87000
09-01-2025,12.02000
08-01-2025,12.12000
07-01-2025,12.26000
06-01-2025,12.17000
03-01-2025,12.45000
02-01-2025,12.50000
01-01-2025,12.45000
31-12-2024,12.36000
30-12-2024,12.31000
27-12-2024,12.37000
26-12-2024,12.33000
24-12-2024,12.37000
23-12-2024,12.33000
20-12-2024,12.41000
19-12-2024,12.66000
18-12-2024,12.68000
