date,nav
22-07-2025,315.65100
21-07-2025,315.89200
18-07-2025,316.29100
17-07-2025,317.92500
16-07-2025,317.24700
15-07-2025,316.33400
14-07-2025,313.90900
11-07-2025,312.11300
10-07-2025,314.24600
09-07-2025,315.21300
08-07-2025,314.08900
07-07-2025,313.92900
04-07-2025,313.79200
03-07-2025,313.32000
02-07-2025,311.61600
01-07-2025,312.63500
30-06-2025,312.89700
27-06-2025,311.50300
26-06-2025,310.16800
25-06-2025,309.53000
24-06-2025,306.51600
23-06-2025,304.93400
20-06-2025,303.25100
19-06-2025,301.50600
18-06-2025,305.88300
17-06-2025,305.44100
16-06-2025,307.37100
13-06-2025,306.30200
12-06-2025,306.04900
11-06-2025,309.41500
10-06-2025,308.51400
09-06-2025,308.78400
06-06-2025,306.97300
05-06-2025,306.32200
04-06-2025,304.94100
03-06-2025,302.82500
02-06-2025,302.12100
30-05-2025,301.99500
29-05-2025,301.81300
28-05-2025,301.14400
27-05-2025,299.03200
26-05-2025,299.09200
23-05-2025,295.59700
22-05-2025,294.44900
21-05-2025,293.73600
20-05-2025,292.31900
19-05-2025,295.68100
16-05-2025,293.95600
15-05-2025,290.29700
14-05-2025,288.56200
13-05-2025,285.79400
12-05-2025,283.40700
09-05-2025,275.48000
08-05-2025,276.32200
07-05-2025,278.40300
06-05-2025,276.19400
05-05-2025,280.29300
02-05-2025,276.88200
30-04-2025,277.33900
29-04-2025,280.86600
28-04-2025,280.79500
25-04-2025,279.43100
24-04-2025,285.49400
23-04-2025,286.35200
22-04-2025,285.70900
21-04-2025,283.28800
17-04-2025,278.63300
16-04-2025,276.85900
15-04-2025,275.44000
11-04-2025,268.90200
09-04-2025,263.22600
08-04-2025,264.44500
07-04-2025,259.17200
04-04-2025,269.05300
03-04-2025,275.94700
02-04-2025,275.99900
01-04-2025,273.73300
31-03-2025,276.31000
28-03-2025,276.31600
27-03-2025,275.86700
26-03-2025,273.75200
25-03-2025,276.92400
24-03-2025,278.69500
21-03-2025,275.88600
20-03-2025,271.97000
19-03-2025,270.85000
18-03-2025,265.62500
17-03-2025,260.72700
13-03-2025,259.77000
12-03-2025,260.54900
11-03-2025,261.49300
10-03-2025,262.11300
07-03-2025,265.33400
06-03-2025,265.06300
05-03-2025,261.63900
04-03-2025,255.88300
03-03-2025,254.40000
28-02-2025,255.41900
27-02-2025,259.91900
25-02-2025,264.23000
24-02-2025,264.98600
21-02-2025,268.84200
20-02-2025,269.25600
19-02-2025,266.80400
18-02-2025,262.76600
17-02-2025,265.90000
14-02-2025,268.15100
13-02-2025,274.14300
12-02-2025,276.17700
11-02-2025,279.75400
10-02-2025,289.25700
07-02-2025,295.02700
06-02-2025,296.19300
05-02-2025,297.34700
04-02-2025,295.33600
03-02-2025,293.00400
31-01-2025,293.70000
30-01-2025,288.23100
29-01-2025,287.89000
28-01-2025,280.74900
27-01-2025,283.90800
24-01-2025,289.99200
23-01-2025,297.97400
22-01-2025,295.24300
21-01-2025,299.05900
20-01-2025,303.94300
17-01-2025,303.12000
16-01-2025,304.49500
15-01-2025,301.35700
14-01-2025,300.66200
13-01-2025,298.03500
10-01-2025,309.67200
