date,nav
14-08-2023,21.36550
11-08-2023,21.34800
10-08-2023,21.34470
09-08-2023,21.34150
08-08-2023,21.33840
07-08-2023,21.33530
04-08-2023,21.32590
03-08-2023,21.32280
02-08-2023,21.31960
01-08-2023,21.31650
31-07-2023,21.31340
28-07-2023,21.30390
27-07-2023,21.30070
26-07-2023,21.29760
25-07-2023,21.29450
24-07-2023,21.29130
21-07-2023,21.28140
20-07-2023,21.27820
19-07-2023,21.27500
18-07-2023,21.27180
17-07-2023,21.26870
14-07-2023,21.25920
13-07-2023,21.24920
12-07-2023,21.24610
11-07-2023,21.24290
10-07-2023,21.24010
07-07-2023,21.23160
06-07-2023,21.22870
05-07-2023,21.22590
04-07-2023,21.22280
03-07-2023,21.21970
30-06-2023,21.20930
28-06-2023,21.20250
27-06-2023,21.19890
26-06-2023,21.19580
23-06-2023,21.18580
22-06-2023,21.18290
21-06-2023,21.17980
20-06-2023,21.17680
19-06-2023,21.17270
16-06-2023,21.16420
15-06-2023,21.16100
14-06-2023,21.15770
13-06-2023,21.15450
12-06-2023,21.15130
09-06-2023,21.14170
08-06-2023,21.13840
07-06-2023,21.13520
06-06-2023,21.13200
05-06-2023,21.12880
02-06-2023,21.11960
01-06-2023,21.12150
31-05-2023,21.11910
30-05-2023,21.11880
29-05-2023,21.11560
26-05-2023,21.10180
25-05-2023,21.09370
24-05-2023,21.09060
23-05-2023,21.07090
22-05-2023,21.06160
19-05-2023,21.05480
18-05-2023,21.05090
17-05-2023,21.04660
16-05-2023,21.05850
15-05-2023,21.06270
12-05-2023,21.04660
11-05-2023,21.05260
10-05-2023,21.05370
09-05-2023,21.05530
08-05-2023,21.04460
05-05-2023,21.00370
04-05-2023,21.01680
03-05-2023,20.99650
02-05-2023,20.96800
28-04-2023,20.92530
27-04-2023,20.84170
26-04-2023,20.77920
25-04-2023,20.78290
24-04-2023,20.79820
21-04-2023,20.75800
20-04-2023,20.75490
19-04-2023,20.73140
18-04-2023,20.74560
17-04-2023,20.73000
13-04-2023,20.69020
12-04-2023,20.66240
11-04-2023,20.58850
10-04-2023,20.54260
06-04-2023,20.52010
05-04-2023,20.40910
03-04-2023,20.38070
31-03-2023,20.22040
29-03-2023,20.08880
28-03-2023,19.82500
27-03-2023,19.85190
24-03-2023,19.97340
23-03-2023,20.12590
22-03-2023,20.16160
21-03-2023,20.07710
20-03-2023,19.97640
17-03-2023,20.02610
16-03-2023,19.83850
15-03-2023,19.95360
14-03-2023,19.96940
13-03-2023,20.06560
10-03-2023,20.36910
09-03-2023,20.42820
08-03-2023,20.55100
06-03-2023,20.55930
03-03-2023,20.51760
02-03-2023,20.35850
01-03-2023,20.35060
