date,nav
22-07-2025,200.79240
21-07-2025,201.35000
18-07-2025,201.23010
17-07-2025,202.96140
16-07-2025,202.34860
15-07-2025,201.38190
14-07-2025,199.44190
11-07-2025,198.72260
10-07-2025,200.24640
09-07-2025,200.25900
08-07-2025,199.39640
07-07-2025,199.48160
04-07-2025,199.86820
03-07-2025,199.44420
02-07-2025,198.46210
01-07-2025,198.81360
30-06-2025,198.81870
27-06-2025,197.92330
26-06-2025,196.87130
25-06-2025,196.67600
24-06-2025,193.96000
23-06-2025,193.24770
20-06-2025,192.11640
19-06-2025,191.94350
18-06-2025,195.00490
17-06-2025,195.59110
16-06-2025,196.81540
13-06-2025,195.92190
12-06-2025,196.25890
11-06-2025,198.11660
10-06-2025,198.33330
09-06-2025,197.79480
06-06-2025,196.54750
05-06-2025,195.63520
04-06-2025,194.46090
03-06-2025,193.90930
02-06-2025,194.17780
30-05-2025,192.76140
29-05-2025,193.20280
28-05-2025,192.28570
27-05-2025,192.38700
26-05-2025,192.68690
23-05-2025,191.99950
22-05-2025,190.86730
21-05-2025,191.10550
20-05-2025,190.86640
19-05-2025,191.93840
16-05-2025,191.23690
15-05-2025,188.77940
14-05-2025,187.47400
13-05-2025,185.42970
12-05-2025,184.14940
09-05-2025,178.48520
08-05-2025,178.62170
07-05-2025,179.88360
06-05-2025,177.06610
05-05-2025,180.19190
02-05-2025,178.45230
30-04-2025,178.57390
29-04-2025,180.61620
28-04-2025,179.90630
25-04-2025,178.71220
24-04-2025,182.65000
23-04-2025,182.70610
22-04-2025,181.88180
21-04-2025,180.24590
17-04-2025,177.24130
16-04-2025,176.31110
15-04-2025,174.52380
11-04-2025,170.43230
09-04-2025,165.97630
08-04-2025,166.87030
07-04-2025,164.12750
04-04-2025,169.20900
03-04-2025,173.46370
02-04-2025,173.05910
01-04-2025,170.73200
31-03-2025,171.20220
28-03-2025,171.20870
27-03-2025,171.31850
26-03-2025,170.70100
25-03-2025,172.96060
24-03-2025,174.69040
21-03-2025,172.42530
20-03-2025,169.72020
19-03-2025,169.02740
18-03-2025,166.48920
17-03-2025,162.74430
13-03-2025,162.50790
12-03-2025,163.83630
11-03-2025,164.35520
10-03-2025,164.98020
07-03-2025,167.51770
06-03-2025,166.97540
05-03-2025,165.03570
04-03-2025,161.74260
03-03-2025,160.50340
28-02-2025,161.59250
27-02-2025,164.49340
25-02-2025,166.75080
24-02-2025,167.28730
21-02-2025,168.73910
20-02-2025,170.14410
19-02-2025,169.08340
18-02-2025,166.32570
17-02-2025,167.92810
14-02-2025,169.25850
13-02-2025,174.17350
12-02-2025,174.31350
11-02-2025,175.85380
10-02-2025,181.56220
07-02-2025,185.13350
06-02-2025,186.62260
05-02-2025,186.43900
04-02-2025,184.92110
03-02-2025,183.27900
31-01-2025,184.54880
30-01-2025,181.36580
29-01-2025,180.84930
28-01-2025,176.12620
27-01-2025,178.03150
24-01-2025,182.16830
23-01-2025,186.51870
22-01-2025,185.04560
21-01-2025,187.73920
20-01-2025,190.93630
17-01-2025,189.74980
16-01-2025,190.48370
15-01-2025,188.82160
14-01-2025,187.81220
13-01-2025,185.20210
10-01-2025,192.02550
09-01-2025,196.18750
08-01-2025,198.22810
07-01-2025,201.09460
06-01-2025,199.37090
03-01-2025,204.49840
02-01-2025,204.97230
01-01-2025,203.70430
31-12-2024,202.33350
30-12-2024,201.44390
27-12-2024,202.50620
26-12-2024,201.47060
24-12-2024,201.99300
23-12-2024,201.61710
20-12-2024,201.92020
19-12-2024,205.95290
18-12-2024,206.22320
17-12-2024,207.34020
16-12-2024,208.52390
13-12-2024,207.53470
12-12-2024,208.35960
11-12-2024,209.87120
10-12-2024,209.56480
09-12-2024,208.15330
06-12-2024,207.07810
05-12-2024,206.21480
04-12-2024,206.02340
03-12-2024,204.89480
02-12-2024,203.36680
29-11-2024,202.49780
28-11-2024,201.23570
27-11-2024,200.96200
26-11-2024,198.32570
25-11-2024,197.61070
22-11-2024,194.01280
21-11-2024,192.40040
19-11-2024,193.34060
18-11-2024,191.15440
14-11-2024,191.97610
13-11-2024,190.80930
12-11-2024,195.75350
11-11-2024,197.98070
08-11-2024,199.84730
07-11-2024,202.33870
06-11-2024,204.29020
05-11-2024,200.39880
04-11-2024,199.72440
31-10-2024,201.76410
30-10-2024,199.77110
29-10-2024,197.70450
28-10-2024,195.82220
25-10-2024,194.69130
24-10-2024,197.56260
23-10-2024,198.45300
22-10-2024,197.41010
21-10-2024,203.61200
18-10-2024,206.09330
17-10-2024,206.55690
16-10-2024,209.16330
15-10-2024,208.83700
14-10-2024,206.30500
11-10-2024,205.73870
10-10-2024,205.21610
09-10-2024,204.65250
08-10-2024,202.69060
07-10-2024,200.21560
04-10-2024,204.84460
03-10-2024,206.01810
01-10-2024,209.87520
30-09-2024,209.40680
27-09-2024,209.18170
26-09-2024,209.09730
25-09-2024,210.16960
24-09-2024,211.21980
23-09-2024,211.51440
20-09-2024,209.72590
19-09-2024,207.83420
18-09-2024,209.35300
17-09-2024,210.65070
16-09-2024,210.59800
13-09-2024,211.35470
12-09-2024,210.24720
11-09-2024,208.77770
10-09-2024,210.26960
09-09-2024,208.02350
06-09-2024,208.93470
05-09-2024,210.37820
04-09-2024,209.98220
03-09-2024,209.69670
02-09-2024,208.55750
30-08-2024,208.49730
29-08-2024,207.14180
28-08-2024,208.22920
27-08-2024,208.77820
26-08-2024,207.42850
23-08-2024,206.88810
22-08-2024,208.00710
21-08-2024,207.51560
20-08-2024,206.12860
19-08-2024,205.10970
16-08-2024,203.76980
14-08-2024,199.87760
13-08-2024,200.31930
12-08-2024,202.12230
09-08-2024,201.54600
08-08-2024,200.38940
07-08-2024,202.14020
06-08-2024,198.43390
05-08-2024,198.41810
02-08-2024,206.34780
01-08-2024,208.31560
31-07-2024,209.21870
30-07-2024,209.19780
29-07-2024,208.00860
26-07-2024,206.33410
25-07-2024,204.70650
24-07-2024,204.66670
23-07-2024,201.70000
22-07-2024,202.27490
19-07-2024,201.13490
18-07-2024,204.44040
16-07-2024,205.50320
15-07-2024,205.09260
12-07-2024,204.75700
11-07-2024,204.98190
10-07-2024,204.83270
09-07-2024,205.66250
08-07-2024,204.73850
05-07-2024,205.36830
04-07-2024,205.24460
03-07-2024,204.90200
02-07-2024,204.16170
01-07-2024,204.71450
28-06-2024,201.89650
27-06-2024,200.22730
26-06-2024,201.66720
25-06-2024,200.92190
24-06-2024,200.48070
21-06-2024,200.01590
20-06-2024,199.85730
19-06-2024,198.67040
18-06-2024,199.42370
14-06-2024,198.42110
13-06-2024,196.95680
12-06-2024,194.92720
11-06-2024,193.52680
10-06-2024,192.97530
07-06-2024,190.47860
06-06-2024,186.87400
05-06-2024,181.97750
04-06-2024,176.53130
03-06-2024,187.83540
31-05-2024,184.07850
30-05-2024,182.45950
29-05-2024,183.76160
28-05-2024,183.72620
27-05-2024,185.27530
24-05-2024,184.90190
23-05-2024,184.68100
22-05-2024,184.27110
21-05-2024,184.10030
17-05-2024,184.27620
16-05-2024,181.38760
15-05-2024,179.40160
14-05-2024,177.25200
13-05-2024,174.64490
10-05-2024,175.54750
09-05-2024,174.98310
08-05-2024,178.55160
07-05-2024,177.49880
06-05-2024,179.85000
03-05-2024,180.08100
02-05-2024,181.00800
30-04-2024,180.52210
29-04-2024,179.94290
26-04-2024,179.29770
25-04-2024,178.40070
24-04-2024,176.69810
23-04-2024,175.63540
22-04-2024,174.26430
19-04-2024,172.93020
18-04-2024,173.57450
16-04-2024,173.28220
