date,nav
22-07-2025,54.03000
21-07-2025,54.01000
18-07-2025,53.93000
17-07-2025,54.28000
16-07-2025,53.84000
15-07-2025,53.54000
14-07-2025,53.15000
11-07-2025,52.87000
10-07-2025,53.13000
09-07-2025,52.77000
08-07-2025,52.39000
07-07-2025,52.66000
04-07-2025,52.66000
03-07-2025,52.65000
02-07-2025,52.36000
01-07-2025,52.51000
30-06-2025,52.65000
27-06-2025,52.24000
26-06-2025,52.02000
25-06-2025,51.88000
24-06-2025,51.27000
23-06-2025,50.73000
20-06-2025,50.59000
19-06-2025,50.25000
18-06-2025,51.30000
17-06-2025,51.58000
16-06-2025,51.77000
13-06-2025,51.49000
12-06-2025,51.53000
11-06-2025,52.23000
10-06-2025,52.25000
09-06-2025,52.15000
06-06-2025,51.61000
05-06-2025,51.64000
04-06-2025,51.40000
03-06-2025,51.20000
02-06-2025,51.04000
30-05-2025,51.18000
29-05-2025,51.10000
28-05-2025,50.69000
27-05-2025,50.44000
26-05-2025,50.26000
23-05-2025,49.89000
22-05-2025,49.77000
21-05-2025,49.71000
20-05-2025,49.44000
19-05-2025,50.06000
16-05-2025,49.73000
15-05-2025,49.20000
14-05-2025,49.19000
13-05-2025,48.64000
12-05-2025,48.11000
09-05-2025,46.16000
08-05-2025,46.47000
07-05-2025,46.96000
06-05-2025,46.58000
05-05-2025,47.74000
02-05-2025,47.10000
30-04-2025,46.97000
29-04-2025,47.96000
28-04-2025,48.11000
25-04-2025,47.94000
24-04-2025,49.13000
23-04-2025,49.20000
22-04-2025,49.09000
21-04-2025,48.65000
17-04-2025,47.97000
16-04-2025,47.67000
15-04-2025,46.98000
11-04-2025,45.56000
09-04-2025,43.91000
08-04-2025,44.54000
07-04-2025,43.18000
04-04-2025,45.45000
03-04-2025,47.06000
02-04-2025,46.69000
01-04-2025,46.26000
31-03-2025,46.35000
28-03-2025,46.35000
27-03-2025,46.47000
26-03-2025,45.94000
25-03-2025,46.81000
24-03-2025,47.74000
21-03-2025,47.34000
20-03-2025,46.05000
19-03-2025,45.84000
18-03-2025,44.70000
17-03-2025,43.45000
13-03-2025,43.22000
12-03-2025,43.48000
11-03-2025,43.67000
10-03-2025,44.07000
07-03-2025,44.98000
06-03-2025,44.63000
05-03-2025,43.54000
04-03-2025,42.50000
03-03-2025,41.73000
28-02-2025,42.18000
27-02-2025,42.83000
25-02-2025,43.82000
24-02-2025,43.84000
21-02-2025,44.70000
20-02-2025,44.95000
19-02-2025,44.31000
18-02-2025,43.40000
17-02-2025,43.93000
14-02-2025,44.17000
13-02-2025,45.78000
12-02-2025,46.04000
11-02-2025,46.11000
10-02-2025,47.70000
07-02-2025,49.32000
06-02-2025,49.76000
05-02-2025,49.92000
04-02-2025,48.98000
03-02-2025,47.97000
31-01-2025,48.68000
30-01-2025,47.65000
29-01-2025,47.45000
28-01-2025,45.54000
27-01-2025,46.52000
24-01-2025,48.31000
23-01-2025,49.42000
22-01-2025,49.05000
21-01-2025,50.52000
20-01-2025,51.59000
17-01-2025,51.25000
16-01-2025,51.42000
15-01-2025,50.59000
14-01-2025,50.53000
13-01-2025,49.45000
10-01-2025,51.87000
09-01-2025,53.17000
08-01-2025,53.96000
07-01-2025,54.66000
06-01-2025,53.77000
03-01-2025,55.62000
02-01-2025,55.36000
01-01-2025,54.85000
31-12-2024,54.25000
30-12-2024,53.82000
27-12-2024,54.67000
26-12-2024,54.59000
24-12-2024,54.87000
23-12-2024,54.54000
20-12-2024,55.13000
19-12-2024,55.94000
18-12-2024,56.10000
17-12-2024,56.66000
16-12-2024,56.95000
13-12-2024,56.42000
12-12-2024,56.51000
11-12-2024,57.23000
10-12-2024,56.99000
09-12-2024,56.73000
06-12-2024,56.35000
05-12-2024,56.24000
04-12-2024,56.08000
03-12-2024,55.83000
02-12-2024,55.33000
29-11-2024,54.92000
28-11-2024,54.59000
27-11-2024,54.49000
26-11-2024,53.97000
25-11-2024,53.79000
22-11-2024,52.88000
21-11-2024,52.22000
19-11-2024,52.29000
18-11-2024,51.55000
14-11-2024,52.09000
13-11-2024,51.64000
12-11-2024,53.20000
11-11-2024,53.70000
08-11-2024,54.58000
07-11-2024,55.06000
06-11-2024,55.35000
05-11-2024,54.17000
04-11-2024,54.06000
31-10-2024,54.38000
30-10-2024,53.42000
29-10-2024,52.53000
28-10-2024,52.37000
25-10-2024,51.67000
24-10-2024,52.72000
23-10-2024,53.28000
22-10-2024,52.67000
21-10-2024,54.49000
18-10-2024,55.20000
17-10-2024,55.08000
16-10-2024,55.78000
15-10-2024,55.79000
14-10-2024,55.06000
11-10-2024,54.85000
10-10-2024,54.86000
09-10-2024,54.55000
08-10-2024,53.73000
07-10-2024,52.70000
04-10-2024,54.26000
03-10-2024,54.78000
01-10-2024,55.89000
30-09-2024,55.85000
27-09-2024,55.65000
26-09-2024,55.55000
25-09-2024,55.64000
24-09-2024,55.78000
23-09-2024,55.66000
20-09-2024,55.49000
19-09-2024,54.82000
18-09-2024,55.58000
17-09-2024,55.67000
16-09-2024,55.72000
13-09-2024,55.80000
12-09-2024,55.28000
11-09-2024,54.77000
10-09-2024,54.89000
09-09-2024,54.18000
06-09-2024,54.62000
05-09-2024,55.12000
04-09-2024,54.66000
03-09-2024,54.52000
02-09-2024,54.08000
30-08-2024,54.33000
29-08-2024,53.90000
28-08-2024,54.45000
27-08-2024,54.50000
26-08-2024,54.26000
23-08-2024,54.42000
22-08-2024,54.17000
21-08-2024,53.86000
20-08-2024,53.28000
19-08-2024,52.79000
16-08-2024,52.24000
14-08-2024,51.36000
13-08-2024,51.52000
12-08-2024,52.08000
09-08-2024,51.81000
08-08-2024,51.28000
07-08-2024,51.50000
