date,nav
23-06-2021,14.15540
22-06-2021,14.15440
21-06-2021,14.15340
18-06-2021,14.15020
17-06-2021,14.14910
16-06-2021,14.14810
15-06-2021,14.14710
14-06-2021,14.14260
11-06-2021,14.14240
10-06-2021,14.14190
09-06-2021,14.09050
08-06-2021,14.10500
07-06-2021,14.09210
04-06-2021,14.07240
03-06-2021,14.05320
02-06-2021,13.97190
01-06-2021,13.91790
31-05-2021,13.94810
28-05-2021,13.91720
27-05-2021,13.92070
26-05-2021,13.86350
25-05-2021,13.84030
24-05-2021,13.84710
21-05-2021,13.83410
20-05-2021,13.77340
19-05-2021,13.75940
18-05-2021,13.72420
17-05-2021,13.62800
14-05-2021,13.52720
12-05-2021,13.59680
11-05-2021,13.65490
10-05-2021,13.62150
07-05-2021,13.58360
06-05-2021,13.67190
05-05-2021,13.59470
04-05-2021,13.46330
03-05-2021,13.54700
30-04-2021,13.53820
29-04-2021,13.61520
28-04-2021,13.63510
27-04-2021,13.50040
26-04-2021,13.35740
23-04-2021,13.23080
22-04-2021,13.23790
20-04-2021,13.21630
19-04-2021,13.16590
16-04-2021,13.43380
15-04-2021,13.32890
13-04-2021,13.38890
12-04-2021,13.23510
09-04-2021,13.85060
08-04-2021,13.88290
07-04-2021,13.75280
06-04-2021,13.57320
05-04-2021,13.51520
01-04-2021,13.78940
31-03-2021,13.66650
30-03-2021,13.64950
26-03-2021,13.41370
25-03-2021,13.24050
24-03-2021,13.42340
23-03-2021,13.64350
22-03-2021,13.58820
19-03-2021,13.54830
18-03-2021,13.41250
17-03-2021,13.58910
16-03-2021,13.87350
15-03-2021,13.80790
12-03-2021,13.89520
10-03-2021,13.98190
09-03-2021,13.88840
08-03-2021,13.88190
05-03-2021,13.87310
04-03-2021,14.08650
03-03-2021,14.04070
02-03-2021,13.85550
01-03-2021,13.62770
26-02-2021,13.49530
25-02-2021,13.70290
24-02-2021,13.54590
23-02-2021,13.45910
22-02-2021,13.39310
19-02-2021,13.48470
18-02-2021,13.66530
17-02-2021,13.64330
16-02-2021,13.59850
15-02-2021,13.57010
12-02-2021,13.34710
11-02-2021,13.36310
10-02-2021,13.29160
09-02-2021,13.18160
08-02-2021,13.22680
05-02-2021,13.02330
04-02-2021,13.14860
03-02-2021,13.02150
02-02-2021,12.90520
01-02-2021,12.62220
29-01-2021,12.22950
28-01-2021,12.28980
27-01-2021,12.38470
25-01-2021,12.58590
22-01-2021,12.66050
21-01-2021,12.74790
20-01-2021,12.81950
19-01-2021,12.68940
18-01-2021,12.44960
15-01-2021,12.67950
14-01-2021,12.83140
13-01-2021,12.83090
12-01-2021,12.87300
11-01-2021,12.82980
08-01-2021,12.82600
07-01-2021,12.68610
06-01-2021,12.51770
05-01-2021,12.46630
04-01-2021,12.32620
01-01-2021,12.19770
31-12-2020,12.09200
30-12-2020,12.04180
29-12-2020,12.01730
28-12-2020,12.01690
24-12-2020,11.91200
23-12-2020,11.87420
22-12-2020,11.65030
21-12-2020,11.57820
18-12-2020,12.01080
17-12-2020,12.08100
16-12-2020,12.10010
15-12-2020,11.96560
14-12-2020,11.87120
11-12-2020,11.81740
10-12-2020,11.78040
09-12-2020,11.87340
08-12-2020,11.83750
07-12-2020,11.84750
04-12-2020,11.75160
03-12-2020,11.73830
02-12-2020,11.70660
01-12-2020,11.67650
27-11-2020,11.60690
26-11-2020,11.29210
25-11-2020,11.19080
24-11-2020,11.38680
23-11-2020,11.32750
20-11-2020,11.20630
19-11-2020,11.08370
18-11-2020,11.16630
17-11-2020,11.00940
13-11-2020,10.87160
12-11-2020,10.76610
11-11-2020,10.73140
10-11-2020,10.68000
09-11-2020,10.67220
06-11-2020,10.56210
05-11-2020,10.53580
04-11-2020,10.35070
03-11-2020,10.27430
02-11-2020,10.17980
30-10-2020,10.17250
29-10-2020,10.15830
28-10-2020,10.20880
27-10-2020,10.27120
26-10-2020,10.13480
23-10-2020,10.23240
22-10-2020,10.14210
21-10-2020,10.12260
20-10-2020,10.14020
19-10-2020,10.10540
16-10-2020,10.04750
15-10-2020,9.99030
14-10-2020,10.16370
13-10-2020,10.11820
12-10-2020,10.14540
09-10-2020,10.17970
08-10-2020,10.19220
07-10-2020,10.15590
06-10-2020,10.20580
05-10-2020,10.15270
01-10-2020,10.19380
30-09-2020,10.10350
29-09-2020,10.06290
28-09-2020,10.08220
25-09-2020,9.84200
24-09-2020,9.66330
23-09-2020,9.82780
22-09-2020,9.85910
21-09-2020,9.97540
18-09-2020,10.25710
17-09-2020,10.33560
16-09-2020,10.40990
15-09-2020,10.35640
14-09-2020,10.23270
11-09-2020,10.00890
10-09-2020,9.93800
09-09-2020,9.80300
08-09-2020,9.89750
07-09-2020,9.99030
