date,nav
22-07-2025,44.43000
21-07-2025,44.43000
18-07-2025,44.38000
17-07-2025,44.73000
16-07-2025,44.56000
15-07-2025,44.43000
14-07-2025,43.96000
11-07-2025,43.61000
10-07-2025,43.92000
09-07-2025,44.01000
08-07-2025,43.86000
07-07-2025,43.97000
04-07-2025,44.15000
03-07-2025,44.07000
02-07-2025,43.97000
01-07-2025,43.98000
30-06-2025,43.93000
27-06-2025,43.60000
26-06-2025,43.39000
25-06-2025,43.34000
24-06-2025,42.93000
23-06-2025,42.66000
20-06-2025,42.41000
19-06-2025,42.06000
18-06-2025,42.63000
17-06-2025,42.77000
16-06-2025,42.92000
13-06-2025,42.66000
12-06-2025,42.74000
11-06-2025,43.15000
10-06-2025,43.24000
09-06-2025,43.21000
06-06-2025,42.70000
05-06-2025,42.36000
04-06-2025,42.14000
03-06-2025,42.04000
02-06-2025,42.05000
30-05-2025,41.76000
29-05-2025,41.86000
28-05-2025,41.72000
27-05-2025,41.62000
26-05-2025,41.55000
23-05-2025,41.37000
22-05-2025,41.13000
21-05-2025,41.20000
20-05-2025,41.05000
19-05-2025,41.44000
16-05-2025,41.30000
15-05-2025,40.86000
14-05-2025,40.62000
13-05-2025,40.08000
12-05-2025,39.84000
09-05-2025,38.47000
08-05-2025,38.67000
07-05-2025,39.01000
06-05-2025,38.61000
05-05-2025,39.30000
02-05-2025,38.87000
30-04-2025,38.86000
29-04-2025,39.31000
28-04-2025,39.19000
25-04-2025,38.90000
24-04-2025,39.74000
23-04-2025,39.81000
22-04-2025,39.74000
21-04-2025,39.49000
17-04-2025,38.89000
16-04-2025,38.67000
15-04-2025,38.35000
11-04-2025,37.40000
09-04-2025,36.46000
08-04-2025,36.72000
07-04-2025,35.92000
04-04-2025,37.06000
03-04-2025,38.07000
02-04-2025,37.98000
01-04-2025,37.63000
31-03-2025,37.87000
28-03-2025,37.87000
27-03-2025,37.95000
26-03-2025,37.81000
25-03-2025,38.28000
24-03-2025,38.67000
21-03-2025,38.44000
20-03-2025,37.86000
19-03-2025,37.64000
18-03-2025,37.05000
17-03-2025,36.15000
13-03-2025,35.92000
12-03-2025,36.09000
11-03-2025,36.15000
10-03-2025,36.31000
07-03-2025,36.98000
06-03-2025,36.86000
05-03-2025,36.38000
04-03-2025,35.64000
