date,nav
30-12-2021,25.73000
29-12-2021,25.71000
28-12-2021,25.69000
27-12-2021,25.30000
24-12-2021,25.15000
23-12-2021,25.30000
22-12-2021,25.04000
21-12-2021,24.64000
20-12-2021,24.27000
17-12-2021,25.18000
16-12-2021,25.69000
15-12-2021,25.69000
14-12-2021,25.93000
13-12-2021,25.88000
10-12-2021,25.78000
09-12-2021,25.62000
08-12-2021,25.54000
07-12-2021,25.14000
06-12-2021,24.93000
03-12-2021,25.30000
02-12-2021,25.19000
01-12-2021,24.92000
30-11-2021,24.86000
29-11-2021,24.36000
26-11-2021,24.71000
25-11-2021,25.48000
24-11-2021,25.25000
23-11-2021,25.27000
22-11-2021,24.78000
18-11-2021,25.52000
17-11-2021,25.89000
16-11-2021,25.85000
15-11-2021,25.75000
12-11-2021,25.71000
11-11-2021,25.70000
10-11-2021,25.80000
09-11-2021,25.82000
08-11-2021,25.71000
03-11-2021,25.05000
02-11-2021,25.06000
01-11-2021,24.61000
29-10-2021,24.29000
28-10-2021,24.29000
27-10-2021,24.61000
26-10-2021,24.42000
25-10-2021,23.80000
21-10-2021,24.60000
20-10-2021,24.79000
19-10-2021,25.31000
18-10-2021,25.63000
14-10-2021,25.46000
13-10-2021,25.23000
12-10-2021,25.01000
11-10-2021,24.95000
08-10-2021,24.71000
07-10-2021,24.36000
06-10-2021,23.94000
05-10-2021,24.05000
04-10-2021,23.95000
01-10-2021,23.57000
30-09-2021,23.59000
29-09-2021,23.33000
28-09-2021,23.30000
27-09-2021,23.52000
24-09-2021,23.56000
23-09-2021,23.54000
22-09-2021,23.34000
21-09-2021,23.05000
20-09-2021,22.98000
17-09-2021,23.24000
16-09-2021,23.46000
15-09-2021,23.45000
14-09-2021,23.25000
13-09-2021,23.01000
09-09-2021,22.86000
08-09-2021,22.80000
07-09-2021,22.67000
06-09-2021,22.64000
03-09-2021,22.49000
02-09-2021,22.39000
01-09-2021,22.23000
31-08-2021,22.09000
30-08-2021,21.91000
27-08-2021,21.48000
26-08-2021,21.37000
25-08-2021,21.27000
24-08-2021,21.22000
23-08-2021,20.96000
20-08-2021,21.25000
18-08-2021,21.69000
17-08-2021,21.79000
16-08-2021,21.68000
13-08-2021,21.74000
12-08-2021,21.76000
11-08-2021,21.40000
10-08-2021,21.49000
09-08-2021,21.82000
06-08-2021,21.88000
05-08-2021,21.90000
04-08-2021,21.86000
03-08-2021,22.02000
02-08-2021,21.96000
30-07-2021,21.76000
29-07-2021,21.74000
28-07-2021,21.61000
27-07-2021,21.74000
26-07-2021,21.76000
23-07-2021,21.63000
22-07-2021,21.65000
20-07-2021,21.38000
19-07-2021,21.52000
16-07-2021,21.61000
15-07-2021,21.48000
14-07-2021,21.24000
13-07-2021,21.15000
12-07-2021,21.02000
09-07-2021,20.84000
08-07-2021,20.77000
07-07-2021,20.81000
06-07-2021,20.84000
05-07-2021,20.78000
02-07-2021,20.68000
01-07-2021,20.52000
30-06-2021,20.45000
29-06-2021,20.28000
28-06-2021,20.18000
25-06-2021,20.07000
24-06-2021,19.93000
23-06-2021,19.88000
22-06-2021,19.88000
21-06-2021,19.81000
18-06-2021,19.75000
17-06-2021,19.89000
16-06-2021,19.96000
15-06-2021,20.06000
14-06-2021,19.99000
11-06-2021,20.02000
10-06-2021,19.97000
09-06-2021,19.79000
08-06-2021,19.90000
07-06-2021,19.72000
04-06-2021,19.55000
03-06-2021,19.50000
02-06-2021,19.41000
01-06-2021,19.27000
31-05-2021,19.40000
28-05-2021,19.31000
27-05-2021,19.34000
26-05-2021,19.21000
25-05-2021,19.12000
24-05-2021,19.17000
21-05-2021,18.97000
20-05-2021,18.78000
19-05-2021,18.77000
18-05-2021,18.69000
17-05-2021,18.40000
14-05-2021,18.09000
12-05-2021,18.27000
11-05-2021,18.32000
10-05-2021,18.17000
07-05-2021,18.00000
