date,nav
22-07-2025,126.20000
21-07-2025,126.32000
18-07-2025,126.15000
17-07-2025,127.07000
16-07-2025,126.40000
15-07-2025,126.24000
14-07-2025,125.08000
11-07-2025,124.35000
10-07-2025,125.30000
09-07-2025,125.46000
08-07-2025,125.12000
07-07-2025,125.54000
04-07-2025,125.87000
03-07-2025,125.71000
02-07-2025,125.32000
01-07-2025,125.62000
30-06-2025,125.49000
27-06-2025,124.62000
26-06-2025,124.01000
25-06-2025,123.79000
24-06-2025,122.36000
23-06-2025,121.54000
20-06-2025,121.04000
19-06-2025,119.90000
18-06-2025,121.80000
17-06-2025,122.02000
16-06-2025,122.59000
13-06-2025,122.07000
12-06-2025,121.84000
11-06-2025,123.46000
10-06-2025,123.59000
09-06-2025,123.31000
06-06-2025,122.36000
05-06-2025,121.66000
04-06-2025,120.70000
03-06-2025,120.56000
02-06-2025,120.39000
31-05-2025,120.02000
30-05-2025,120.02000
29-05-2025,119.46000
28-05-2025,118.93000
27-05-2025,118.88000
26-05-2025,118.77000
23-05-2025,118.16000
22-05-2025,117.76000
21-05-2025,117.89000
20-05-2025,117.45000
19-05-2025,118.39000
16-05-2025,118.10000
15-05-2025,116.97000
14-05-2025,116.14000
13-05-2025,114.89000
12-05-2025,114.18000
09-05-2025,110.73000
08-05-2025,111.32000
07-05-2025,112.33000
06-05-2025,111.25000
05-05-2025,112.61000
02-05-2025,111.50000
30-04-2025,112.07000
29-04-2025,113.62000
28-04-2025,113.18000
25-04-2025,112.83000
24-04-2025,114.81000
23-04-2025,115.22000
22-04-2025,115.34000
21-04-2025,114.16000
17-04-2025,112.33000
16-04-2025,111.67000
15-04-2025,110.94000
11-04-2025,107.88000
09-04-2025,105.12000
08-04-2025,106.12000
07-04-2025,103.84000
04-04-2025,107.30000
03-04-2025,110.25000
02-04-2025,110.37000
01-04-2025,109.25000
31-03-2025,110.09000
28-03-2025,110.09000
27-03-2025,110.02000
26-03-2025,109.63000
25-03-2025,111.08000
24-03-2025,111.90000
21-03-2025,110.75000
20-03-2025,109.24000
19-03-2025,108.21000
18-03-2025,106.70000
17-03-2025,104.53000
13-03-2025,104.26000
12-03-2025,104.91000
11-03-2025,104.96000
10-03-2025,105.38000
07-03-2025,106.51000
06-03-2025,106.15000
05-03-2025,105.09000
04-03-2025,103.05000
03-03-2025,102.28000
28-02-2025,102.34000
27-02-2025,103.98000
25-02-2025,105.10000
24-02-2025,105.24000
21-02-2025,106.38000
20-02-2025,106.52000
19-02-2025,105.86000
18-02-2025,104.35000
17-02-2025,105.53000
14-02-2025,106.44000
13-02-2025,108.73000
12-02-2025,109.26000
11-02-2025,109.57000
10-02-2025,112.76000
07-02-2025,114.85000
06-02-2025,114.95000
05-02-2025,115.30000
04-02-2025,114.37000
03-02-2025,113.68000
31-01-2025,113.74000
30-01-2025,112.03000
29-01-2025,112.47000
28-01-2025,109.25000
27-01-2025,110.88000
24-01-2025,113.48000
23-01-2025,115.24000
22-01-2025,113.99000
21-01-2025,115.58000
20-01-2025,117.81000
17-01-2025,117.09000
16-01-2025,117.74000
15-01-2025,116.63000
14-01-2025,115.61000
13-01-2025,114.47000
10-01-2025,118.60000
09-01-2025,120.60000
08-01-2025,121.80000
07-01-2025,122.80000
06-01-2025,121.53000
03-01-2025,124.49000
02-01-2025,124.42000
01-01-2025,123.61000
31-12-2024,122.80000
30-12-2024,122.34000
27-12-2024,122.40000
26-12-2024,122.08000
24-12-2024,122.30000
23-12-2024,122.10000
20-12-2024,122.53000
19-12-2024,124.99000
18-12-2024,124.99000
17-12-2024,125.47000
16-12-2024,126.32000
13-12-2024,125.62000
12-12-2024,125.95000
11-12-2024,126.90000
10-12-2024,126.57000
09-12-2024,125.94000
06-12-2024,125.45000
05-12-2024,124.79000
04-12-2024,124.52000
03-12-2024,123.57000
02-12-2024,122.30000
30-11-2024,121.67000
29-11-2024,121.67000
28-11-2024,120.88000
27-11-2024,120.84000
26-11-2024,120.13000
25-11-2024,119.74000
22-11-2024,118.19000
21-11-2024,116.95000
19-11-2024,117.04000
18-11-2024,116.01000
14-11-2024,116.38000
13-11-2024,115.61000
12-11-2024,118.09000
11-11-2024,119.22000
08-11-2024,120.35000
07-11-2024,121.57000
06-11-2024,122.38000
05-11-2024,120.35000
04-11-2024,120.14000
31-10-2024,120.64000
30-10-2024,119.05000
29-10-2024,118.08000
28-10-2024,117.50000
25-10-2024,117.15000
24-10-2024,118.87000
23-10-2024,120.03000
22-10-2024,119.30000
21-10-2024,122.50000
18-10-2024,123.94000
17-10-2024,124.27000
16-10-2024,125.83000
15-10-2024,125.87000
14-10-2024,124.49000
11-10-2024,124.02000
10-10-2024,123.60000
09-10-2024,123.46000
08-10-2024,122.15000
07-10-2024,120.60000
04-10-2024,123.15000
03-10-2024,124.30000
01-10-2024,126.49000
30-09-2024,125.69000
27-09-2024,125.74000
26-09-2024,126.03000
25-09-2024,126.24000
24-09-2024,126.80000
23-09-2024,126.94000
20-09-2024,126.17000
19-09-2024,124.37000
18-09-2024,125.00000
17-09-2024,125.35000
16-09-2024,124.78000
13-09-2024,124.10000
12-09-2024,123.30000
11-09-2024,122.14000
10-09-2024,122.82000
09-09-2024,121.71000
06-09-2024,122.22000
05-09-2024,122.67000
04-09-2024,121.89000
03-09-2024,121.34000
02-09-2024,120.73000
31-08-2024,120.93000
30-08-2024,120.93000
29-08-2024,120.43000
28-08-2024,121.00000
27-08-2024,121.04000
26-08-2024,120.66000
23-08-2024,120.09000
22-08-2024,119.90000
21-08-2024,119.51000
20-08-2024,118.88000
19-08-2024,118.32000
16-08-2024,117.50000
14-08-2024,115.14000
13-08-2024,115.21000
12-08-2024,115.92000
09-08-2024,115.82000
08-08-2024,114.75000
07-08-2024,114.96000
06-08-2024,113.10000
05-08-2024,113.57000
02-08-2024,117.70000
01-08-2024,118.90000
31-07-2024,119.52000
30-07-2024,119.65000
