date,nav
10-04-2023,18.02880
06-04-2023,18.01740
05-04-2023,18.01460
03-04-2023,18.00880
31-03-2023,17.99950
29-03-2023,17.99320
28-03-2023,17.99010
27-03-2023,17.98710
24-03-2023,17.97820
23-03-2023,17.97530
22-03-2023,17.97240
21-03-2023,17.96940
20-03-2023,17.96640
17-03-2023,17.95730
16-03-2023,17.95430
15-03-2023,17.95130
14-03-2023,17.94850
13-03-2023,17.94570
10-03-2023,17.93730
09-03-2023,17.93460
08-03-2023,17.93170
06-03-2023,17.92610
03-03-2023,17.91770
02-03-2023,17.91490
01-03-2023,17.91210
28-02-2023,17.90930
27-02-2023,17.90640
24-02-2023,17.89740
23-02-2023,17.89440
22-02-2023,17.89150
21-02-2023,17.88860
20-02-2023,17.88560
17-02-2023,17.87710
16-02-2023,17.87430
15-02-2023,17.87150
14-02-2023,17.86870
13-02-2023,17.86590
10-02-2023,17.85720
09-02-2023,17.85420
08-02-2023,17.85130
07-02-2023,17.84860
06-02-2023,17.84920
03-02-2023,17.84500
02-02-2023,17.84640
01-02-2023,17.86310
31-01-2023,17.90020
30-01-2023,17.82650
27-01-2023,17.81400
25-01-2023,17.85600
24-01-2023,17.89350
23-01-2023,17.85910
20-01-2023,17.85560
19-01-2023,17.86740
18-01-2023,17.86190
17-01-2023,17.85990
16-01-2023,17.87880
13-01-2023,17.90980
12-01-2023,17.90870
11-01-2023,17.88590
10-01-2023,17.87360
09-01-2023,17.88570
06-01-2023,17.88020
05-01-2023,17.89220
04-01-2023,17.91120
03-01-2023,17.94670
02-01-2023,17.95850
30-12-2022,17.87690
29-12-2022,17.85080
28-12-2022,17.84020
27-12-2022,17.81790
26-12-2022,17.75140
23-12-2022,17.61440
22-12-2022,17.77500
21-12-2022,17.86230
20-12-2022,17.94180
19-12-2022,17.95980
16-12-2022,17.94470
15-12-2022,18.05720
14-12-2022,18.09100
13-12-2022,18.06350
12-12-2022,18.02420
09-12-2022,18.01630
08-12-2022,18.07350
07-12-2022,18.06080
06-12-2022,18.11470
05-12-2022,18.15520
