date,nav
24-11-2016,20.60300
23-11-2016,20.72900
22-11-2016,20.49800
21-11-2016,20.22700
18-11-2016,20.85200
17-11-2016,20.79100
16-11-2016,20.82400
15-11-2016,20.70600
11-11-2016,21.72900
10-11-2016,22.55900
09-11-2016,22.33500
08-11-2016,22.74400
07-11-2016,22.68000
04-11-2016,22.47200
03-11-2016,22.82800
02-11-2016,23.04200
01-11-2016,23.34800
28-10-2016,23.11300
27-10-2016,22.89300
26-10-2016,23.11700
25-10-2016,23.24700
24-10-2016,23.25500
21-10-2016,23.26400
20-10-2016,23.15400
19-10-2016,23.15300
18-10-2016,23.24600
17-10-2016,22.99500
14-10-2016,23.17800
13-10-2016,23.02300
10-10-2016,23.26500
07-10-2016,23.28000
06-10-2016,23.35700
05-10-2016,23.41600
04-10-2016,23.31600
03-10-2016,23.14700
30-09-2016,22.65200
29-09-2016,22.38000
28-09-2016,22.83400
27-09-2016,22.57300
26-09-2016,22.51000
23-09-2016,22.60000
22-09-2016,22.57400
21-09-2016,22.34100
20-09-2016,22.27700
19-09-2016,22.34300
16-09-2016,22.29800
15-09-2016,22.25300
14-09-2016,22.19400
12-09-2016,22.05400
09-09-2016,22.56000
08-09-2016,22.71000
07-09-2016,22.61300
06-09-2016,22.64300
02-09-2016,22.36200
01-09-2016,22.36300
31-08-2016,22.36200
30-08-2016,22.29700
29-08-2016,22.10200
26-08-2016,22.07700
25-08-2016,22.03800
24-08-2016,22.08300
23-08-2016,21.92100
22-08-2016,21.96600
19-08-2016,22.04300
18-08-2016,21.98700
17-08-2016,21.82200
16-08-2016,21.67600
12-08-2016,21.51200
11-08-2016,21.42100
10-08-2016,21.48000
09-08-2016,21.81100
08-08-2016,21.88700
05-08-2016,21.73400
04-08-2016,21.36700
03-08-2016,21.36600
02-08-2016,21.66300
01-08-2016,21.72300
29-07-2016,21.64900
28-07-2016,21.54200
27-07-2016,21.43900
26-07-2016,21.33000
25-07-2016,21.40800
22-07-2016,21.24400
21-07-2016,21.08000
20-07-2016,21.04700
19-07-2016,20.83000
18-07-2016,20.84600
15-07-2016,20.97500
14-07-2016,21.08300
13-07-2016,20.90300
12-07-2016,21.02900
11-07-2016,20.93500
08-07-2016,20.75200
07-07-2016,20.74100
05-07-2016,20.79000
04-07-2016,20.81800
01-07-2016,20.70800
30-06-2016,20.51100
29-06-2016,20.35700
28-06-2016,20.17000
27-06-2016,20.02200
24-06-2016,19.90100
23-06-2016,20.05200
22-06-2016,20.05300
21-06-2016,20.12000
20-06-2016,20.13100
17-06-2016,20.04700
16-06-2016,19.91000
15-06-2016,20.02400
14-06-2016,19.91200
13-06-2016,19.88500
10-06-2016,20.01100
09-06-2016,20.10900
08-06-2016,20.15000
07-06-2016,20.04000
06-06-2016,19.89100
03-06-2016,19.85300
02-06-2016,19.82400
01-06-2016,19.76200
31-05-2016,19.66400
30-05-2016,19.75100
27-05-2016,19.66300
26-05-2016,19.51800
25-05-2016,19.33400
24-05-2016,19.21400
23-05-2016,19.29700
20-05-2016,19.25000
19-05-2016,19.36600
18-05-2016,19.50000
17-05-2016,19.49700
16-05-2016,19.43000
13-05-2016,19.42600
12-05-2016,19.44700
11-05-2016,19.32000
10-05-2016,19.31600
09-05-2016,19.28100
06-05-2016,19.10100
05-05-2016,19.06200
04-05-2016,19.16200
03-05-2016,19.26400
02-05-2016,19.35200
29-04-2016,19.22500
28-04-2016,19.23700
27-04-2016,19.53100
26-04-2016,19.54200
25-04-2016,19.37400
22-04-2016,19.47500
21-04-2016,19.53500
20-04-2016,19.71700
18-04-2016,19.65000
13-04-2016,19.36500
12-04-2016,19.13000
11-04-2016,18.97300
08-04-2016,18.84900
07-04-2016,18.70200
06-04-2016,18.72800
05-04-2016,18.69300
04-04-2016,18.88600
01-04-2016,18.85800
31-03-2016,18.84600
30-03-2016,18.67600
29-03-2016,18.44300
28-03-2016,18.43600
23-03-2016,18.64300
22-03-2016,18.64300
21-03-2016,18.60500
18-03-2016,18.27400
17-03-2016,18.13300
16-03-2016,18.01400
15-03-2016,17.99100
14-03-2016,18.08100
11-03-2016,17.98200
10-03-2016,17.95000
09-03-2016,17.98600
08-03-2016,17.97700
04-03-2016,17.98100
03-03-2016,17.93300
02-03-2016,17.78400
01-03-2016,17.52300
29-02-2016,16.95100
26-02-2016,16.94400
25-02-2016,17.00500
24-02-2016,17.25600
23-02-2016,17.43700
22-02-2016,17.68900
19-02-2016,17.53600
18-02-2016,17.52200
17-02-2016,17.48000
16-02-2016,17.40900
15-02-2016,17.70900
12-02-2016,17.17300
11-02-2016,17.45000
10-02-2016,18.09300
09-02-2016,18.32100
08-02-2016,18.55600
05-02-2016,18.64100
04-02-2016,18.43100
03-02-2016,18.42500
02-02-2016,18.71300
01-02-2016,18.90600
29-01-2016,18.77700
28-01-2016,18.52600
27-01-2016,18.55700
25-01-2016,18.53700
22-01-2016,18.38000
21-01-2016,17.98600
20-01-2016,17.89600
19-01-2016,18.24400
18-01-2016,18.02400
15-01-2016,18.65500
14-01-2016,19.04600
13-01-2016,19.25800
12-01-2016,19.47700
11-01-2016,19.66400
08-01-2016,19.85600
07-01-2016,19.74800
06-01-2016,20.20100
05-01-2016,20.19000
04-01-2016,20.12600
01-01-2016,20.29500
31-12-2015,20.13700
30-12-2015,20.14000
29-12-2015,20.11200
28-12-2015,20.08700
24-12-2015,20.08100
23-12-2015,19.92200
22-12-2015,19.86600
21-12-2015,19.90400
18-12-2015,19.77700
17-12-2015,19.81800
16-12-2015,19.57200
15-12-2015,19.59900
14-12-2015,19.48800
11-12-2015,19.44600
10-12-2015,19.50600
09-12-2015,19.33700
08-12-2015,19.66600
07-12-2015,19.85300
04-12-2015,19.85400
03-12-2015,19.93700
02-12-2015,20.07900
01-12-2015,20.07300
30-11-2015,20.03900
27-11-2015,20.04100
26-11-2015,19.84500
24-11-2015,19.84400
23-11-2015,19.87100
20-11-2015,19.89900
19-11-2015,19.74500
18-11-2015,19.46700
17-11-2015,19.48900
16-11-2015,19.34000
13-11-2015,19.36700
10-11-2015,19.37600
09-11-2015,19.57700
06-11-2015,19.57000
05-11-2015,19.64400
04-11-2015,19.91400
03-11-2015,19.93300
02-11-2015,19.90400
30-10-2015,19.98800
29-10-2015,20.00400
28-10-2015,20.10300
27-10-2015,20.19500
26-10-2015,20.21200
23-10-2015,20.37000
21-10-2015,20.36900
20-10-2015,20.49500
19-10-2015,20.45800
16-10-2015,20.34500
15-10-2015,20.29400
14-10-2015,20.21700
13-10-2015,20.19500
12-10-2015,20.17000
09-10-2015,20.11500
08-10-2015,20.14200
07-10-2015,20.28500
06-10-2015,20.35700
05-10-2015,20.27600
01-10-2015,20.06300
30-09-2015,19.98600
29-09-2015,19.76600
28-09-2015,19.75500
24-09-2015,19.83700
23-09-2015,19.77600
22-09-2015,19.66500
21-09-2015,19.85100
18-09-2015,19.69600
16-09-2015,19.51500
15-09-2015,19.55300
14-09-2015,19.64000
11-09-2015,19.46900
10-09-2015,19.41000
09-09-2015,19.47800
08-09-2015,19.15100
07-09-2015,19.09300
04-09-2015,19.49400
03-09-2015,19.92500
02-09-2015,19.74500
01-09-2015,19.77400
31-08-2015,20.21500
28-08-2015,20.29200
27-08-2015,20.22800
26-08-2015,19.77900
25-08-2015,19.84800
24-08-2015,19.52700
21-08-2015,21.04600
20-08-2015,21.19400
19-08-2015,21.47600
18-08-2015,21.35400
17-08-2015,21.19400
14-08-2015,21.06500
13-08-2015,20.72200
12-08-2015,20.80500
11-08-2015,21.20100
10-08-2015,21.35100
07-08-2015,21.42800
06-08-2015,21.43500
05-08-2015,21.53500
04-08-2015,21.29500
03-08-2015,21.18500
31-07-2015,21.10600
30-07-2015,20.88500
29-07-2015,20.73600
28-07-2015,20.54400
27-07-2015,20.44500
24-07-2015,20.66500
23-07-2015,20.78900
22-07-2015,20.75600
21-07-2015,20.66500
20-07-2015,20.93600
17-07-2015,20.83700
16-07-2015,20.73300
15-07-2015,20.57400
14-07-2015,20.52300
13-07-2015,20.43600
10-07-2015,20.25700
09-07-2015,20.22700
08-07-2015,20.25300
07-07-2015,20.47200
06-07-2015,20.37700
03-07-2015,20.28300
02-07-2015,20.31400
01-07-2015,20.15400
30-06-2015,19.90100
29-06-2015,19.73000
26-06-2015,19.96700
25-06-2015,19.89700
24-06-2015,19.87100
23-06-2015,19.95200
22-06-2015,19.87300
19-06-2015,19.64800
18-06-2015,19.61300
17-06-2015,19.43100
16-06-2015,19.13900
15-06-2015,19.04500
12-06-2015,18.98700
11-06-2015,19.03300
10-06-2015,19.37600
09-06-2015,19.13400
08-06-2015,19.15700
05-06-2015,19.39100
04-06-2015,19.32100
03-06-2015,19.34800
02-06-2015,19.62200
01-06-2015,19.94800
29-05-2015,19.95200
28-05-2015,19.67000
27-05-2015,19.73400
26-05-2015,19.67500
25-05-2015,19.71000
22-05-2015,19.69000
21-05-2015,19.52900
20-05-2015,19.59100
19-05-2015,19.57500
18-05-2015,19.48800
15-05-2015,19.44300
14-05-2015,19.27800
13-05-2015,19.11800
12-05-2015,18.87300
11-05-2015,19.11800
08-05-2015,18.85800
07-05-2015,18.58700
06-05-2015,18.83200
05-05-2015,19.33400
04-05-2015,19.25900
30-04-2015,19.00300
29-04-2015,18.95700
28-04-2015,18.76100
27-04-2015,18.54200
24-04-2015,19.01300
23-04-2015,19.40500
22-04-2015,19.39100
21-04-2015,19.47300
20-04-2015,19.57400
17-04-2015,19.94600
16-04-2015,20.26300
15-04-2015,20.48900
13-04-2015,20.60200
10-04-2015,20.58700
09-04-2015,20.54900
08-04-2015,20.47000
07-04-2015,20.41400
06-04-2015,20.35900
01-04-2015,20.20900
31-03-2015,19.90500
30-03-2015,19.78000
27-03-2015,19.39700
26-03-2015,19.34100
25-03-2015,19.52700
24-03-2015,19.58500
23-03-2015,19.72300
20-03-2015,19.84500
19-03-2015,20.02100
18-03-2015,20.06200
17-03-2015,20.08400
16-03-2015,19.94300
13-03-2015,19.97900
12-03-2015,20.18500
11-03-2015,19.90900
10-03-2015,19.94900
09-03-2015,20.02600
05-03-2015,20.24600
04-03-2015,20.05200
03-03-2015,20.35100
02-03-2015,20.12100
27-02-2015,19.50600
26-02-2015,19.17100
25-02-2015,19.37000
24-02-2015,19.38500
23-02-2015,19.51600
20-02-2015,19.66800
19-02-2015,19.63400
18-02-2015,19.56900
16-02-2015,19.38100
13-02-2015,19.43400
12-02-2015,19.27000
11-02-2015,19.01700
10-02-2015,18.69400
09-02-2015,18.49900
06-02-2015,18.71200
05-02-2015,18.95900
04-02-2015,19.09400
03-02-2015,19.21500
02-02-2015,19.22100
30-01-2015,19.17800
29-01-2015,19.39500
28-01-2015,19.54700
27-01-2015,19.43500
23-01-2015,19.21400
22-01-2015,19.17000
21-01-2015,19.03900
20-01-2015,19.04400
19-01-2015,18.89500
16-01-2015,18.76800
15-01-2015,18.67800
14-01-2015,18.46600
13-01-2015,18.48600
12-01-2015,18.48100
09-01-2015,18.30900
08-01-2015,18.25200
07-01-2015,17.92900
06-01-2015,17.91600
05-01-2015,18.44500
02-01-2015,18.42100
01-01-2015,18.27400
31-12-2014,18.19600
30-12-2014,18.04000
29-12-2014,17.95500
26-12-2014,17.80900
24-12-2014,17.76600
23-12-2014,17.73700
22-12-2014,17.71400
19-12-2014,17.57700
18-12-2014,17.43500
17-12-2014,16.97800
16-12-2014,17.04600
15-12-2014,17.53700
12-12-2014,17.54800
11-12-2014,17.69000
10-12-2014,17.84700
09-12-2014,17.75800
08-12-2014,17.97300
05-12-2014,18.20700
04-12-2014,18.26900
03-12-2014,18.19500
02-12-2014,17.81600
01-12-2014,17.74200
28-11-2014,17.71600
27-11-2014,17.50500
26-11-2014,17.48200
25-11-2014,17.42600
24-11-2014,17.61000
21-11-2014,17.55200
20-11-2014,17.48100
19-11-2014,17.46800
18-11-2014,17.51300
17-11-2014,17.33700
14-11-2014,17.13900
13-11-2014,17.04500
12-11-2014,17.00800
11-11-2014,16.86400
10-11-2014,16.70000
07-11-2014,16.58200
05-11-2014,16.46600
03-11-2014,16.43200
31-10-2014,16.35700
30-10-2014,16.06700
29-10-2014,15.92000
28-10-2014,15.82200
27-10-2014,15.79500
22-10-2014,15.66400
21-10-2014,15.49600
20-10-2014,15.39300
17-10-2014,15.23100
16-10-2014,15.12600
14-10-2014,15.45600
13-10-2014,15.46700
10-10-2014,15.39400
09-10-2014,15.59700
08-10-2014,15.36100
07-10-2014,15.41400
01-10-2014,15.59100
30-09-2014,15.62900
29-09-2014,15.58100
26-09-2014,15.39000
25-09-2014,15.28400
24-09-2014,15.55800
23-09-2014,15.73200
22-09-2014,15.99700
19-09-2014,15.91200
18-09-2014,15.91900
17-09-2014,15.56800
16-09-2014,15.53700
15-09-2014,16.08600
12-09-2014,16.07600
11-09-2014,15.97800
10-09-2014,15.73000
09-09-2014,15.71600
08-09-2014,15.57500
05-09-2014,15.38500
04-09-2014,15.36100
03-09-2014,15.40500
02-09-2014,15.22000
01-09-2014,15.07300
28-08-2014,14.86200
27-08-2014,14.93800
26-08-2014,14.84200
25-08-2014,14.83700
22-08-2014,14.91500
21-08-2014,14.87200
20-08-2014,14.76400
19-08-2014,14.73400
18-08-2014,14.48700
14-08-2014,14.32400
