date,nav
22-07-2025,294.46390
21-07-2025,294.07940
18-07-2025,294.91790
17-07-2025,296.31190
16-07-2025,295.26050
15-07-2025,295.06750
14-07-2025,291.82560
11-07-2025,289.92290
10-07-2025,291.65600
09-07-2025,291.73030
08-07-2025,290.30910
07-07-2025,290.13680
04-07-2025,291.02280
03-07-2025,290.32130
02-07-2025,288.19500
01-07-2025,289.05200
30-06-2025,289.44500
27-06-2025,286.74550
26-06-2025,285.63770
25-06-2025,285.63690
24-06-2025,281.82550
23-06-2025,281.00090
20-06-2025,279.60030
19-06-2025,279.17550
18-06-2025,282.75640
17-06-2025,282.85550
16-06-2025,284.16260
13-06-2025,283.99490
12-06-2025,284.69700
11-06-2025,288.30930
10-06-2025,288.27580
09-06-2025,288.01860
06-06-2025,284.92510
05-06-2025,282.20240
04-06-2025,280.51550
03-06-2025,279.31530
02-06-2025,279.60870
30-05-2025,278.19630
29-05-2025,277.37430
28-05-2025,277.30420
27-05-2025,276.63310
26-05-2025,276.33780
23-05-2025,275.99410
22-05-2025,275.20690
21-05-2025,274.92830
20-05-2025,274.47140
19-05-2025,276.42420
16-05-2025,275.46650
15-05-2025,273.92360
14-05-2025,272.80380
13-05-2025,268.39980
12-05-2025,265.31280
09-05-2025,256.09170
08-05-2025,255.69030
07-05-2025,257.58790
06-05-2025,254.99410
05-05-2025,259.28350
02-05-2025,256.84550
30-04-2025,256.29390
29-04-2025,260.28900
28-04-2025,259.45020
25-04-2025,258.67360
24-04-2025,263.70330
23-04-2025,263.21490
22-04-2025,262.67630
21-04-2025,260.76420
17-04-2025,256.45560
16-04-2025,254.88130
15-04-2025,253.16830
11-04-2025,247.25360
09-04-2025,239.62510
08-04-2025,241.61480
07-04-2025,236.38940
04-04-2025,244.05970
03-04-2025,250.75240
02-04-2025,249.30640
01-04-2025,247.17080
31-03-2025,247.47610
28-03-2025,247.48650
27-03-2025,247.55300
26-03-2025,245.58990
25-03-2025,249.17690
24-03-2025,251.28290
21-03-2025,248.11990
20-03-2025,244.81790
19-03-2025,243.04480
18-03-2025,239.33910
17-03-2025,233.54110
13-03-2025,234.10900
12-03-2025,235.99140
11-03-2025,236.35010
10-03-2025,237.37960
07-03-2025,241.85910
06-03-2025,240.10850
05-03-2025,236.44780
