date,nav
22-07-2025,35.23510
21-07-2025,35.15510
18-07-2025,35.07400
17-07-2025,35.29780
16-07-2025,35.23500
15-07-2025,35.17680
14-07-2025,34.87880
11-07-2025,34.62740
10-07-2025,34.65910
09-07-2025,34.43310
08-07-2025,34.28620
07-07-2025,34.19150
04-07-2025,34.21760
03-07-2025,34.08890
02-07-2025,34.04300
01-07-2025,34.20770
30-06-2025,34.20280
27-06-2025,34.04840
26-06-2025,33.88260
25-06-2025,33.83070
24-06-2025,33.38100
23-06-2025,33.13250
20-06-2025,33.07140
19-06-2025,32.74480
18-06-2025,33.36090
17-06-2025,33.47570
16-06-2025,33.63980
13-06-2025,33.59690
12-06-2025,33.76630
11-06-2025,34.20830
10-06-2025,33.96840
09-06-2025,33.87910
06-06-2025,33.47700
05-06-2025,33.30790
04-06-2025,33.12770
03-06-2025,32.90340
02-06-2025,32.96990
30-05-2025,33.13550
29-05-2025,33.16010
28-05-2025,33.10400
27-05-2025,33.07000
26-05-2025,33.11130
23-05-2025,32.90080
22-05-2025,32.67410
21-05-2025,32.75120
20-05-2025,32.63860
19-05-2025,32.83720
16-05-2025,32.68080
15-05-2025,32.47280
14-05-2025,32.15050
13-05-2025,31.70290
12-05-2025,31.50840
09-05-2025,30.22710
08-05-2025,30.38250
07-05-2025,30.73790
06-05-2025,30.34800
05-05-2025,31.20090
02-05-2025,30.73520
30-04-2025,30.85050
29-04-2025,31.46840
28-04-2025,31.47660
25-04-2025,31.28900
24-04-2025,32.09910
23-04-2025,32.20280
22-04-2025,32.30380
21-04-2025,32.15200
17-04-2025,31.70870
16-04-2025,31.65030
15-04-2025,31.53630
11-04-2025,30.70760
09-04-2025,29.84450
08-04-2025,30.15520
07-04-2025,29.57560
04-04-2025,30.74890
03-04-2025,31.70060
02-04-2025,31.23530
01-04-2025,30.99560
31-03-2025,30.87150
28-03-2025,30.87310
27-03-2025,31.04450
26-03-2025,30.80690
25-03-2025,31.29110
24-03-2025,31.81460
21-03-2025,31.53470
20-03-2025,30.86770
19-03-2025,30.76350
18-03-2025,30.00870
17-03-2025,29.25730
13-03-2025,29.23860
12-03-2025,29.30420
11-03-2025,29.14550
10-03-2025,29.29240
07-03-2025,30.08260
06-03-2025,29.85590
05-03-2025,29.29520
04-03-2025,28.45890
03-03-2025,28.12690
28-02-2025,28.41260
27-02-2025,29.16350
25-02-2025,29.92480
24-02-2025,30.07720
21-02-2025,30.56120
20-02-2025,30.80690
19-02-2025,30.28350
18-02-2025,29.45150
17-02-2025,29.92230
14-02-2025,30.23610
13-02-2025,31.56680
12-02-2025,31.52520
11-02-2025,31.46260
10-02-2025,32.69110
07-02-2025,33.46350
06-02-2025,33.90240
05-02-2025,34.11760
04-02-2025,33.66350
03-02-2025,33.11350
31-01-2025,33.90810
30-01-2025,33.21670
29-01-2025,33.33050
28-01-2025,32.33790
27-01-2025,32.76840
24-01-2025,34.28510
23-01-2025,35.16400
22-01-2025,35.04670
21-01-2025,35.57940
20-01-2025,36.21480
17-01-2025,35.89140
16-01-2025,35.99130
15-01-2025,35.39060
14-01-2025,35.22610
13-01-2025,34.47960
10-01-2025,36.05860
09-01-2025,37.10540
08-01-2025,37.74660
07-01-2025,37.97960
06-01-2025,37.29420
03-01-2025,38.53710
02-01-2025,38.51740
01-01-2025,38.12590
31-12-2024,37.74660
30-12-2024,37.36020
27-12-2024,37.88190
26-12-2024,37.67670
24-12-2024,37.55930
23-12-2024,37.19660
20-12-2024,37.35410
19-12-2024,37.95620
18-12-2024,37.96000
17-12-2024,38.43280
16-12-2024,38.43970
13-12-2024,38.05180
12-12-2024,38.14140
11-12-2024,38.51310
10-12-2024,38.43600
09-12-2024,38.36030
06-12-2024,38.22780
05-12-2024,37.97930
04-12-2024,37.81040
03-12-2024,37.74540
02-12-2024,37.46010
29-11-2024,37.14010
28-11-2024,36.88100
27-11-2024,36.74740
26-11-2024,36.33490
25-11-2024,36.16500
22-11-2024,35.47600
21-11-2024,35.15330
19-11-2024,35.27620
18-11-2024,34.82280
14-11-2024,34.80980
13-11-2024,34.34020
12-11-2024,35.43050
11-11-2024,36.19410
08-11-2024,36.45310
07-11-2024,37.04760
06-11-2024,37.02660
05-11-2024,36.30240
04-11-2024,36.05480
31-10-2024,36.45550
30-10-2024,35.88770
29-10-2024,35.27630
28-10-2024,34.93400
25-10-2024,34.40580
24-10-2024,35.28690
23-10-2024,35.61200
22-10-2024,35.16780
21-10-2024,36.57450
18-10-2024,37.36920
17-10-2024,37.50080
16-10-2024,38.14710
15-10-2024,37.94120
14-10-2024,37.65460
11-10-2024,37.45990
10-10-2024,37.16790
09-10-2024,36.71810
08-10-2024,36.28880
07-10-2024,35.33650
04-10-2024,36.79300
03-10-2024,37.19340
01-10-2024,37.91480
30-09-2024,37.61220
27-09-2024,37.51100
26-09-2024,37.39450
25-09-2024,37.52310
24-09-2024,37.43130
23-09-2024,37.28680
20-09-2024,37.12060
19-09-2024,36.69200
18-09-2024,37.27640
17-09-2024,37.60550
16-09-2024,37.62720
13-09-2024,37.66270
12-09-2024,37.38670
11-09-2024,37.16840
10-09-2024,37.44650
09-09-2024,36.83260
06-09-2024,37.17250
05-09-2024,37.46410
04-09-2024,37.16390
03-09-2024,37.21620
02-09-2024,36.95210
30-08-2024,37.14360
29-08-2024,36.56750
28-08-2024,36.89090
27-08-2024,36.99350
26-08-2024,36.73330
23-08-2024,36.78410
22-08-2024,36.67320
21-08-2024,36.53390
20-08-2024,36.16010
19-08-2024,36.05870
16-08-2024,35.57020
14-08-2024,35.01290
13-08-2024,35.24270
12-08-2024,35.83440
09-08-2024,35.31250
08-08-2024,35.03490
07-08-2024,35.13020
06-08-2024,34.37760
05-08-2024,34.54330
02-08-2024,35.94840
01-08-2024,36.16080
31-07-2024,36.22850
30-07-2024,36.28050
29-07-2024,36.04210
26-07-2024,35.84940
25-07-2024,35.49230
24-07-2024,35.38020
23-07-2024,34.71280
22-07-2024,34.68100
19-07-2024,34.31540
18-07-2024,35.25930
16-07-2024,35.70250
15-07-2024,35.70390
