schemeCode,schemeName,CAGR_1Y,Volatility_1Y,Sharpe_Ratio_1Y,Sortino_Ratio_1Y,Max_Drawdown_1Y,Calmar_Ratio_1Y,Omega_Ratio_1Y,Information_Ratio_1Y,CAGR_3Y,Volatility_3Y,Sharpe_Ratio_3Y,Sortino_Ratio_3Y,Max_Drawdown_3Y,Calmar_Ratio_3Y,Omega_Ratio_3Y,Information_Ratio_3Y,CAGR_5Y,Volatility_5Y,Sharpe_Ratio_5Y,Sortino_Ratio_5Y,Max_Drawdown_5Y,Calmar_Ratio_5Y,Omega_Ratio_5Y,Information_Ratio_5Y,scheme_code,alpha_ff_4f,alpha_p_value,topsis_score,rank
145206,Tata Small Cap Fund-Direct Plan-Growth,0.0821639015369977,0.1977255401353801,0.0615191215493417,0.0786706690209353,-0.2484800870248389,0.3306659399583368,1.0891139871130278,1.063540580711665,0.2913087074349296,0.1584010580210658,1.3971415986722622,1.5603862019586552,-0.2484800870248382,1.172362384941576,1.3511538197744088,0.6619047157506838,0.3614067586210359,0.1637339013173537,1.779758231352608,2.046991558861317,-0.2484800870248381,1.4544697039844068,1.4102443118700898,1.0106255990979076,145206,0.023959855277242578,0.43963753297769625,0.5126566580204729,11
119589,Sundaram Small Cap Fund Direct Plan - Growth,0.0899239817347234,0.1801546890362498,0.1105937449716586,0.1435183427470076,-0.2376856303418799,0.3783315870016185,1.101151482399853,1.248010444127451,0.2661468173615631,0.1466660599261106,1.3373701963520428,1.523908343618375,-0.23768563034188,1.1197429856350396,1.3493983337519964,0.5241090393974313,0.3388621366571953,0.1612968934987497,1.6668773392047964,1.938780751833579,-0.2376856303418802,1.425673635254204,1.3894042813477918,0.9444244812818336,119589,0.026990480511974904,0.22273035489167747,0.5093793966282224,12
119212,DSP Small Cap Fund - Direct Plan - Growth,0.0989176217955276,0.1928793966003861,0.1499259242055808,0.1913273148513234,-0.2414068392429467,0.4097548441698417,1.1041632727731616,1.1863911787016794,0.2509319234251197,0.1552034508965752,1.1657725545399724,1.3508685178394988,-0.2414068392429469,1.0394565630867936,1.305522351666599,0.3737795483094008,0.3380720737673699,0.163879028747688,1.6357924245456683,1.924195317410406,-0.2414068392429468,1.4004245895748677,1.3758421342298963,0.8926557970493441,119212,0.06335927458194787,0.0005336351171273173,0.491499660352627,13
139527,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,0.0452641682999528,0.1746907892881232,-0.1415978014687973,-0.1867196870711151,-0.2000457770656898,0.2262690518335174,1.0596731177281282,0.9610258631937812,0.2423133880056047,0.1415156132173382,1.2176281053947566,1.371721928432731,-0.2000457770656895,1.2112896935886617,1.3321703997377703,0.3413740838660355,0.2859930919491624,0.1471239275782457,1.4681030849607355,1.7437239354871994,-0.2148288973384039,1.331259879338574,1.3608984833565212,0.5623785043892803,139527,-0.0076901563575792874,0.7530507931780163,0.48626561961054326,14
145678,BANK OF INDIA Small Cap Fund Direct Plan Growth,0.0742166956553842,0.2291866996030362,0.0183985181630861,0.0240093520456205,-0.2708369736152371,0.2740271930553313,1.0750059797256426,0.968629494471544,0.2808894549121581,0.1738597695581316,1.212985933710474,1.3612678108297511,-0.2708369736152371,1.037116355136954,1.31752337449665,0.6186576478308625,0.3720606308360756,0.1773206862795997,1.7034709100989245,1.9895487322153185,-0.2708369736152371,1.373743864693457,1.391682261385771,1.1448844593626848,145678,0.026151648501619214,0.41334221662233217,0.46338201882252517,15
142533,Sundaram Emerging Small Cap Series I Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0342521979404797,0.0360742240439775,-0.9909513789108988,-0.4327240408469957,-0.0569101620521036,0.601864354368213,1.5907121020884207,-0.9470181568291672,0.2093096074010174,0.1181409462556494,1.179181408447164,0.9574071064177636,-0.1719870051908602,1.2170082685534231,1.5076466596155988,-0.0778243535324739,142533,-0.03607556522090657,0.29607157140717366,0.45859221535692735,16
120164,Kotak-Small Cap Fund - Growth - Direct,0.0209738260560519,0.1696187850413227,-0.2890374078083643,-0.3528993009284147,-0.2467288668066208,0.0850075888059365,1.0361586556917106,0.6149083194993633,0.2169221088017061,0.1353586219620939,1.0854285207103431,1.2048598354321125,-0.2467288668066205,0.879192255082677,1.3114008375014297,0.0984238105708793,0.3448682329550239,0.1460662104527418,1.881805737980411,2.193198771784372,-0.2467288668066208,1.3977619944460005,1.4419539145011424,0.9598724803796586,120164,0.05358749700409107,0.007769050351144119,0.45389925791741886,17
148618,UTI Small Cap Fund - Direct Plan - Growth Option,0.0965401130002563,0.1921979058893152,0.1380874202424479,0.1754194421990502,-0.2233678721386963,0.4322023220076675,1.1024926681430331,1.349540929519525,0.242457997673277,0.1512026350133725,1.140575345515802,1.305497796224557,-0.2233678721386972,1.0854649567630124,1.308528814207907,0.3310475397085797,,,,,,,,,148618,-0.011370526507822281,0.6686883902315721,0.44435824336347374,18
144728,Sundaram Emerging Small Cap Series VI Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0625526779686631,0.0562646793183297,-0.1323622940993228,-0.0897230647547746,-0.0820558192583154,0.7623186086503446,1.4205827101107884,-0.8056643109133168,0.2276257609364813,0.121142267327551,1.3011623805115369,1.1661254870405935,-0.1664313915291982,1.367685259643746,1.489119279407502,0.0260518947146119,144728,-0.006075093734813926,0.8624237245916122,0.4368862531930831,19
144988,Sundaram Emerging Small Cap VII Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0659172057859502,0.0563418326047344,-0.0724647038496692,-0.0492909937634785,-0.0962993269985474,0.6845032861646535,1.4343962113825153,-0.7866666235365812,0.2091142671560755,0.1164590957791846,1.1945332927867376,1.091020644361452,-0.1498784276336499,1.3952259204854789,1.4601215537188688,-0.0821403032068865,144988,-0.005412742396743859,0.859120294728112,0.43057615274510364,20
143010,Sundaram Emerging Small Cap Series II Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0341104694012697,0.0391010163721946,-0.9178669489586948,-0.4719279201079701,-0.0569392518315216,0.5990677485928276,1.4474241913383428,-0.9548362395999402,0.2080482737033089,0.1191966609119911,1.158155544350666,0.9608714210870536,-0.1678453478118029,1.2395236234761997,1.4895771051045703,-0.084512001601412,143010,-0.031293174169019305,0.37011904054006106,0.42564876255077905,21
119556,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan,0.0265033882794976,0.1887541888207418,-0.2304405109748888,-0.299722970212549,-0.2616729792740238,0.1012843907423214,1.0398377226571307,0.6651181944800372,0.2342575976993737,0.1549500277147052,1.060068204710525,1.1983415465769014,-0.2616729792740253,0.8952303686429082,1.2920936113722732,0.277128281160612,0.2996519437427658,0.1693217554093815,1.3563050016078535,1.57768243092855,-0.2616729792740252,1.1451390379477004,1.33002392920095,0.6838242814150455,119556,0.011426784540402659,0.537161026677551,0.41103524421879895,22
146130,CANARA ROBECO SMALL CAP FUND - DIRECT PLAN - GROWTH OPTION,0.0492192671055746,0.1803284291451768,-0.1152382516330545,-0.1506332285681439,-0.2361320958342327,0.2084395470750707,1.0617968556125243,1.0182988730240548,0.2194479186519253,0.1489959956806309,1.003033121589812,1.129565381563744,-0.2361320958342326,0.9293438821886384,1.2851360406396266,0.1527907785577507,0.3576826479547976,0.1646244237602824,1.7475089138274291,2.056997330296447,-0.2361320958342326,1.5147565886422103,1.4007404109882056,1.1388117445886268,146130,0.006291100919941841,0.8408316204050673,0.40700676046350065,23
120069,HSBC Small Cap Equity Fund - Growth Direct,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0295705138141106,0.0427147065680211,-0.9465003843935412,-0.3958625717689242,-0.0679447625867505,0.4352140281063701,1.401548389959424,-0.9702415224110228,0.1621583539763051,0.1270193917122745,0.7255455465025613,0.6270463315032108,-0.2953103663348094,0.5491116210680441,1.360859103706897,-0.330671240051991,120069,-0.01747639681888168,0.6069338474275233,0.4060511901165878,24
143226,Sundaram Emerging Small Cap Series III Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0321558132286308,0.0433111686894073,-0.8737743154140463,-0.5075528166420303,-0.0615574831819468,0.5223704993524043,1.327069926698261,-0.9741275007832872,0.2133734008894527,0.1196925442364644,1.1978473830935068,1.0262603871824014,-0.1681567641420719,1.2688957353459671,1.488231130528864,-0.054742744027721,143226,-0.02271107656847736,0.52397205816609,0.3933743864957621,25
144437,Sundaram Emerging Small Cap Series V Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0459316341065993,0.054526259870111,-0.4414087074876348,-0.2820800708828372,-0.0825373499877546,0.5564951396357394,1.327396125741827,-0.9009625009631748,0.2199469157695182,0.1225417514765921,1.2236394042251053,1.0797410073293907,-0.1681046633376276,1.3083927084626357,1.4703752195020698,-0.0158281702427179,144437,-0.019649228607770738,0.577260208481706,0.38400119596079807,26
141475,IDBI Small Cap Fund - Growth Direct,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.0766525527817991,0.0680841248852977,0.0977107775565421,0.0715434694631985,-0.137145513714551,0.5589140374022046,1.3973088166344512,-0.7155568279431141,0.2241917193035369,0.1219366673480776,1.2645229909669806,1.2109654223023516,-0.1776119402985072,1.2622558985997478,1.468737035094571,0.0073133497483065,141475,-0.026157687840254323,0.3875255290830495,0.3738437029614896,27
129649,Union Small Cap Fund - Direct Plan - Growth Option,0.0748007030456356,0.2159195741782847,0.0222337556189868,0.028293438426983,-0.2623711340206184,0.2850950175020301,1.0770290772438469,1.0600849135871346,0.2246504628055901,0.1652076136245466,0.9360976737854896,1.0270980670394845,-0.262371134020618,0.8562316264103058,1.264891722720196,0.1922679659205349,0.3242905261392832,0.171190974479746,1.4854201683942685,1.7060223199605749,-0.2623711340206183,1.2359992548334184,1.352917476956225,0.7920337757709797,129649,-0.012459201728210403,0.6015868973958858,0.3620934189830649,28
149019,PGIM India Small Cap Fund - Direct Plan- Growth Option,0.1195951240765509,0.1788016930568243,0.2773750249713199,0.3637748268191244,-0.2147239263803688,0.5569715778422211,1.1287887319763563,1.4254416889273636,0.1953595757255994,0.1430325890752039,0.8764406526941053,1.0581700561150746,-0.214723926380368,0.9098174526649347,1.2602606420691165,-0.0671352014986854,,,,,,,,,149019,-0.048627916808117615,0.050365527037787516,0.35399014021092656,29
143506,Sundaram Emerging Small Cap Series IV Direct Plan - Growth,0.0,0.0,,inf,0.0,,inf,0.1318637470139879,0.026471400961028,0.0494805209993848,-0.8797118170908729,-0.5484524997723175,-0.078437809241075,0.3374826657851882,1.2108032684802088,-1.0142548190430032,0.2049065178061313,0.120894312045814,1.1159045907387868,0.9765518742885878,-0.169616907512988,1.2080547912975077,1.4508636339636536,-0.1022141558496691,143506,-0.022658746392963617,0.5157436852649244,0.35107534296535436,30
